Year,Player,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,Drafted..tm.rnd.yr.,BMI,Player_Type,Position_Type,Position,target
2014,489,21.0,147,1.9812,141.0672271,5.26,73.66,22.0,261.62,7.42,4.56,620,35.93928982,1,4,9,0
2014,617,22.0,93,1.905,106.1406146,4.67,95.25,22.0,304.8,6.89,3.96,649,29.24769451,0,3,8,0
2014,79,23.0,44,1.9558,117.0268315,4.82,74.93,28.0,294.64,7.38,4.35,643,30.59402118,1,0,14,0
2014,979,22.0,117,1.905,123.830717,4.84,80.01,24.0,274.32,7.19,4.29,671,34.12231027,0,2,2,0
2014,74,23.0,170,1.8288,96.61517481,4.59,88.9,17.0,297.18,7.05,4.13,693,28.88769685,0,1,1,0
2014,61,21.0,161,1.9558,115.6660544,4.66,87.63,15.0,302.26,6.82,4.19,661,30.23827674,0,3,8,0
2014,328,22.0,142,1.9812,142.8815966,5.48,72.39,22.0,261.62,7.81,4.86,683,36.40153149,1,4,7,0
2014,563,21.0,45,1.7526,94.80080533,4.41,102.87,32.0,335.28,6.83,4.12,673,30.86358793,1,0,11,0
2014,170,21.0,142,1.9558,146.5103355,5.28,59.69,26.0,246.38,8.24,5.0,729,38.30181721,1,4,9,0
2014,525,22.0,182,1.7526,92.53284348,4.57,81.28,23.0,289.56,7.05,4.2,728,30.12522459,1,0,11,0
2014,1171,23.0,30,1.9558,122.0163475,4.84,85.09,23.0,312.42,7.41,4.46,733,31.89841743,0,2,2,0
2014,125,20.0,117,1.778,85.72895793,4.33,91.44,16.0,304.8,6.76,3.81,744,27.11839807,1,0,15,0
2014,553,21.0,143,1.905,138.7992652,5.06,85.09,26.0,269.24,7.92,4.78,778,38.24698513,0,2,3,0
2014,107,22.0,111,1.8288,88.45051215,4.51,96.52,13.0,325.12,6.75,4.0,794,26.44648303,0,1,1,0
2014,1138,22.0,29,1.905,135.1705263,5.1,64.77,25.0,269.24,7.93,4.63,771,37.24706395,1,4,0,0
2014,368,22.0,163,1.905,112.9445001,4.7,76.2,23.0,287.02,7.25,4.32,790,31.12254673,0,3,8,0
2014,851,22.0,131,1.778,87.54332741,4.71,90.17,15.0,297.18,7.08,4.22,787,27.69233242,0,1,13,0
2014,876,21.0,68,1.8034,89.81128926,4.38,97.79,7.0,309.88,6.69,3.94,765,27.61511144,1,0,15,0
2014,996,23.0,161,1.8542,96.61517481,4.51,87.63,13.0,309.88,7.07,4.21,811,28.10167395,1,0,15,0
2014,127,23.0,109,1.8034,92.07925111,4.41,82.55,17.0,297.18,7.15,4.27,821,28.31246274,0,1,1,0
2014,490,21.0,153,1.9558,120.2019781,4.74,83.82,28.0,299.72,7.42,4.3,806,31.42409152,1,0,14,0
2014,281,22.0,43,1.9304,141.9744118,5.42,60.96,23.0,256.54,8.14,4.89,814,38.09916524,1,4,7,0
2014,476,22.0,73,1.8542,118.3876086,4.86,86.36,28.0,284.48,7.67,4.65,822,34.43444554,0,2,2,0
2014,647,23.0,73,1.8542,151.4998516,5.27,71.12,25.0,233.68,7.81,4.75,847,44.06553567,0,2,3,0
2014,600,22.0,180,1.905,86.1825503,4.52,85.09,8.0,299.72,7.04,4.24,864,23.74812802,0,1,5,0
2014,438,22.0,88,1.905,152.4070363,5.34,73.66,30.0,274.32,8.25,4.78,842,41.99668956,1,4,7,0
2014,697,23.0,17,1.905,113.8516849,4.65,101.6,23.0,325.12,7.08,4.18,830,31.37252702,0,3,8,0
2014,608,21.0,167,1.905,96.16158244,4.46,90.17,21.0,304.8,6.95,4.18,871,26.49791127,1,0,15,0
2014,774,21.0,75,1.905,113.8516849,4.66,88.9,23.0,307.34,7.48,4.47,868,31.37252702,0,2,2,0
2014,392,22.0,65,1.7272,78.47148001,4.26,96.52,20.0,309.88,6.86,4.06,918,26.30429007,1,0,15,0
2014,963,21.0,113,1.8542,107.5013917,4.58,106.68,25.0,330.2,6.91,4.21,898,31.26805974,0,3,8,0
2014,1137,23.0,167,1.9558,134.7169339,5.11,73.66,26.0,281.94,7.4,4.64,931,35.2186988,1,4,0,0
2014,790,22.0,26,1.9304,95.70799007,4.42,99.06,16.0,314.96,7.18,4.15,920,25.68346283,1,0,15,0
2014,157,22.0,135,1.7526,89.35769689,4.45,100.33,15.0,304.8,6.69,3.95,980,29.0915159,1,0,15,0
2014,137,23.0,26,1.905,143.7887813,5.09,73.66,35.0,248.92,8.13,4.83,974,39.62187676,1,4,7,0
2014,200,22.0,182,1.8034,112.4909078,4.83,78.74,27.0,289.56,7.18,4.27,977,34.58862443,0,3,6,0
2014,380,22.0,106,1.8796,90.718474,4.41,97.79,12.0,314.96,6.82,4.24,986,25.67821693,0,1,1,0
2014,692,24.0,2,1.8796,89.81128926,4.48,83.82,8.0,307.34,6.68,4.32,1026,25.42143476,1,0,15,0
2014,182,21.0,161,1.9304,114.3052772,4.89,81.28,14.0,274.32,7.08,4.25,1020,30.67408831,0,2,2,0
2014,646,22.0,89,1.9812,147.4175203,5.19,69.85,23.0,254.0,8.14,4.69,1011,37.55713567,1,4,9,0
2014,693,22.0,16,1.8288,105.2334298,4.51,99.06,28.0,325.12,6.92,4.02,1028,31.46453366,0,3,8,0
2014,933,21.0,183,1.7526,87.54332741,4.48,90.17,18.0,317.5,6.84,4.27,1101,28.50082522,1,0,15,0
2014,658,23.0,148,1.9304,141.9744118,5.25,68.58,26.0,251.46,7.95,4.82,1095,38.09916524,1,4,7,0
2014,192,23.0,178,1.8288,97.06876718,4.48,95.25,17.0,320.04,7.16,4.3,1082,29.02331984,1,0,11,0
2014,92,21.0,66,1.8542,111.583723,4.66,77.47,25.0,304.8,7.11,4.07,1135,32.45545442,0,3,6,0
2014,1053,22.0,83,2.0066,140.1600423,4.87,77.47,29.0,297.18,7.39,4.49,1109,34.80988625,1,4,9,0
2014,788,21.0,183,1.8034,88.90410452,4.49,90.17,15.0,299.72,7.26,4.19,1131,27.33617092,0,1,5,0
2014,278,22.0,118,1.9304,146.0567431,5.35,69.85,25.0,256.54,7.73,4.78,1128,39.19466839,0,2,3,0
2014,114,21.0,173,1.7526,94.80080533,4.49,90.17,26.0,320.04,6.75,4.0,1115,30.86358793,1,0,11,0
2014,1090,23.0,142,1.9558,113.3980925,4.86,90.17,19.0,299.72,6.78,4.2,1151,29.64536936,0,2,2,0
2014,956,23.0,159,1.8288,90.26488163,4.64,90.17,8.0,302.26,6.68,4.11,1160,26.98897499,1,0,15,0
2014,99,22.0,26,1.8034,89.35769689,4.62,87.63,11.0,312.42,7.04,4.33,1155,27.47564118,0,1,1,0
2015,321,23.0,100,1.8542,101.6046909,4.5,105.41,25.0,322.58,6.82,4.27,16,29.5529341,1,0,11,0
2015,265,21.0,37,1.9558,139.2528576,5.12,78.74,26.0,264.16,7.87,4.64,1,36.40451357,1,4,9,0
2015,1123,22.0,26,1.905,111.583723,4.53,104.14,35.0,330.2,6.91,4.15,45,30.74757628,0,3,8,0
2015,458,21.0,26,1.8542,137.8920805,5.06,78.74,30.0,284.48,7.37,4.56,61,40.10755343,0,2,3,0
2015,648,23.0,34,1.778,87.08973504,4.56,92.71,11.0,289.56,6.63,4.21,54,27.54884884,1,0,15,0
2015,551,23.0,163,1.8288,100.2439138,4.53,90.17,11.0,307.34,6.96,4.28,95,29.97268077,1,0,11,0
2015,1164,22.0,66,1.9304,124.2843094,4.83,73.66,23.0,287.02,7.42,4.66,92,33.35198491,0,2,2,0
2015,308,22.0,47,1.9812,107.9549841,4.46,93.98,12.0,317.5,7.07,4.25,112,27.50337935,1,0,15,0
2015,805,20.0,86,1.9304,112.9445001,4.78,87.63,17.0,297.18,7.3,4.37,75,30.30892059,1,0,14,0
2015,861,22.0,119,1.9304,121.5627552,5.04,77.47,20.0,284.48,7.13,4.23,108,32.62164947,1,0,14,0
2015,945,21.0,40,1.8034,87.54332741,4.38,105.41,12.0,327.66,6.94,4.14,131,26.91776014,0,1,1,0
2015,865,22.0,40,1.905,114.3052772,4.93,77.47,21.0,279.4,7.4,4.5,155,31.49751717,1,0,14,0
2015,668,21.0,40,1.8542,104.3262451,4.48,85.09,16.0,297.18,7.16,4.46,151,30.34453055,1,0,11,0
2015,588,21.0,75,1.8796,137.4384881,5.33,68.58,29.0,264.16,8.2,4.75,137,38.90249866,1,4,7,0
2015,695,22.0,178,1.905,97.52235955,4.35,92.71,23.0,312.42,6.92,4.14,194,26.87288171,1,0,15,0
2015,633,22.0,163,1.8288,91.17206637,4.44,95.25,26.0,330.2,7.01,4.12,239,27.26022097,0,1,1,0
2015,777,23.0,178,1.7272,81.6466266,4.43,86.36,13.0,307.34,6.64,4.07,257,27.36862551,1,0,15,0
2015,299,21.0,173,1.8796,153.7678134,5.64,77.47,34.0,241.3,7.99,4.65,261,43.5245777,0,2,3,0
2015,1159,23.0,174,1.905,132.9025644,4.86,73.66,29.0,279.4,7.23,4.37,278,36.62211322,0,2,3,0
2015,169,22.0,40,1.9558,141.9744118,5.15,77.47,30.0,284.48,7.48,4.63,262,37.11600243,1,4,0,0
2015,474,22.0,163,1.8288,108.8621688,4.78,78.74,19.0,279.4,7.07,4.39,294,32.54951758,0,3,6,0
2015,962,23.0,123,1.9304,122.0163475,4.75,82.55,25.0,302.26,7.25,4.47,325,32.74337204,0,2,2,0
2015,287,21.0,86,1.8288,111.1301307,4.77,93.98,22.0,302.26,7.21,4.2,318,33.22763253,0,3,6,0
2015,196,22.0,37,1.9558,142.4280042,5.16,74.93,21.0,269.24,8.0,4.7,312,37.23458391,1,4,9,0
2015,731,23.0,170,1.9812,138.3456729,5.04,85.09,24.0,287.02,7.72,4.56,338,35.24592732,1,4,9,0
2015,749,20.0,159,1.778,82.55381134,4.5,85.09,9.0,292.1,7.2,4.26,369,26.11401296,0,1,1,0
2015,1107,22.0,29,1.9812,141.0672271,5.36,73.66,23.0,246.38,7.54,4.58,353,35.93928982,1,4,9,0
2015,439,22.0,10,1.905,136.077711,5.07,67.31,34.0,254.0,7.73,4.56,402,37.49704425,0,2,3,0
2015,718,23.0,33,1.905,146.5103355,5.33,80.01,25.0,261.62,8.17,4.87,383,40.37181764,1,4,7,0
2015,900,22.0,150,1.7526,88.90410452,4.56,90.17,17.0,287.02,7.22,4.15,414,28.94384323,0,1,1,0
2015,27,20.0,142,1.8288,88.90410452,4.51,101.6,17.0,307.34,7.05,4.07,396,26.58210602,0,1,1,0
2015,810,23.0,126,1.8034,109.7693535,4.65,83.82,25.0,292.1,7.2,4.34,413,33.75180287,1,0,4,0
2015,43,21.0,97,1.7526,92.98643585,4.6,107.95,24.0,330.2,6.79,3.95,392,30.27289725,1,0,11,0
2015,502,23.0,83,1.8796,108.8621688,4.65,87.63,20.0,304.8,7.11,4.2,449,30.81386032,0,3,8,0
2015,902,22.0,82,1.8034,88.45051215,4.57,92.71,14.0,309.88,7.1,4.28,436,27.19670066,0,1,1,0
2015,285,22.0,5,1.8034,88.90410452,4.46,96.52,14.0,304.8,6.83,4.07,428,27.33617092,0,1,5,0
2015,105,22.0,88,1.9304,111.583723,4.66,102.87,16.0,307.34,7.21,4.27,481,29.94375287,0,3,6,0
2015,891,22.0,81,1.778,83.91458845,4.33,93.98,13.0,309.88,6.7,4.11,519,26.54446372,1,0,15,0
2015,229,22.0,20,1.8796,98.88313666,4.55,93.98,22.0,304.8,7.21,4.27,532,27.98925646,0,1,13,0
2015,42,23.0,44,1.8542,110.6765383,4.83,81.28,23.0,281.94,7.35,4.27,542,32.19158894,0,3,6,0
2015,264,22.0,39,1.778,84.82177319,4.37,91.44,18.0,314.96,6.96,4.26,526,26.8314309,0,1,1,0
2015,1040,21.0,2,1.8542,102.5118756,4.61,91.44,22.0,297.18,7.19,4.22,553,29.81679959,1,0,11,0
2015,773,22.0,173,1.8288,89.35769689,4.53,95.25,17.0,307.34,7.08,4.08,572,26.71772901,0,1,1,0
2015,1031,22.0,117,1.778,89.35769689,4.49,87.63,19.0,292.1,6.88,4.07,591,28.26626677,0,1,1,0
2015,203,22.0,44,1.8796,96.61517481,4.35,114.3,18.0,353.06,7.06,4.3,586,27.34730103,1,0,15,0
2015,277,23.0,108,1.8288,92.98643585,4.54,93.98,17.0,304.8,7.04,4.11,603,27.80271293,1,0,15,0
2015,838,22.0,89,1.9558,138.3456729,5.14,78.74,36.0,284.48,7.6,4.5,578,36.16735061,1,4,7,0
2015,909,21.0,140,1.8796,139.2528576,5.02,86.36,26.0,289.56,7.67,4.69,602,39.41606299,0,2,3,0
2015,806,21.0,182,1.8542,97.52235955,4.52,88.9,19.0,320.04,7.04,4.07,946,28.36553943,1,0,11,0
2015,708,23.0,107,1.905,115.6660544,4.77,86.36,27.0,304.8,7.1,4.25,959,31.87248761,0,3,8,0
2015,254,22.0,152,1.8034,91.17206637,4.44,96.52,17.0,330.2,6.83,4.07,954,28.03352222,0,1,1,0
2015,792,23.0,80,1.905,124.7379018,4.88,78.74,16.0,281.94,7.39,4.58,1070,34.37229056,0,2,2,0
2015,926,22.0,182,2.0066,145.6031508,5.46,72.39,16.0,243.84,8.28,4.87,1054,36.1617265,1,4,9,0
2015,161,22.0,13,1.8542,106.1406146,4.6,88.9,26.0,297.18,7.15,4.36,1068,30.87226152,0,3,6,0
2015,52,23.0,59,1.9812,141.9744118,5.31,81.28,17.0,256.54,7.84,4.77,1063,36.17041066,1,4,9,0
2015,552,21.0,15,1.8288,100.2439138,4.57,99.06,19.0,307.34,7.1,4.1,642,29.97268077,1,0,11,0
2015,121,21.0,80,1.7526,88.45051215,4.51,91.44,17.0,330.2,6.8,3.82,641,28.79617056,0,1,1,0
2015,530,23.0,5,1.9304,137.8920805,5.25,73.66,28.0,251.46,7.99,4.75,637,37.00366209,1,4,7,0
2015,611,22.0,114,1.9558,149.2318897,5.17,76.2,28.0,266.7,7.88,4.68,626,39.01330607,0,2,3,0
2015,1076,22.0,84,1.8796,87.08973504,4.61,91.44,10.0,289.56,6.92,4.13,644,24.65108826,1,0,15,0
2015,1080,22.0,84,1.8288,84.36818082,4.31,96.52,19.0,309.88,7.06,4.39,658,25.22587612,0,1,1,0
2015,848,22.0,139,1.8796,113.8516849,4.58,96.52,17.0,299.72,7.25,4.37,682,32.22616225,1,0,14,0
2015,90,22.0,2,1.9304,142.8815966,5.39,73.66,17.0,238.76,8.04,4.7,702,38.34261039,1,4,9,0
2015,1034,23.0,119,1.9558,140.1600423,5.14,82.55,22.0,281.94,7.68,4.54,675,36.64167652,1,4,9,0
2015,406,23.0,102,1.905,111.1301307,4.61,93.98,20.0,307.34,7.49,4.38,705,30.62258614,0,3,8,0
2015,762,21.0,150,1.8796,144.695966,5.05,74.93,26.0,248.92,7.84,4.59,711,40.95675601,0,2,3,0
2015,1098,21.0,7,1.8796,120.6555704,4.93,92.71,28.0,307.34,7.34,4.4,725,34.15202852,0,2,2,0
2015,446,22.0,114,1.905,118.8412009,4.81,93.98,20.0,297.18,7.24,4.38,724,32.74741864,0,3,8,0
2015,613,22.0,142,1.8034,95.70799007,4.65,81.28,13.0,281.94,6.74,4.22,716,29.42822482,0,1,13,0
2015,882,21.0,40,1.8288,87.99691978,4.57,101.6,12.0,335.28,7.08,4.28,753,26.31086004,0,1,1,0
2015,1109,22.0,42,1.8796,143.3351889,5.18,83.82,32.0,266.7,7.53,4.46,756,40.57158276,0,2,3,0
2015,1024,22.0,26,1.905,110.2229459,4.56,93.98,23.0,309.88,7.07,4.03,747,30.37260584,0,3,6,0
2015,880,22.0,161,1.905,121.1091628,4.62,99.06,25.0,322.58,7.36,4.19,779,33.37236938,0,2,2,0
2015,453,23.0,31,1.8796,97.97595192,4.49,92.71,23.0,314.96,6.86,4.18,793,27.73247429,1,0,15,0
2015,542,23.0,151,1.9304,149.6854821,5.19,74.93,26.0,259.08,7.51,4.62,818,40.16844898,1,4,7,0
2015,750,22.0,75,1.9304,117.4804238,4.85,81.28,23.0,284.48,7.47,4.58,810,31.52614632,0,3,8,0
2015,356,24.0,96,1.9304,145.6031508,5.12,74.93,35.0,266.7,7.92,4.76,824,39.07294582,0,2,3,0
2015,102,22.0,63,1.8288,104.7798375,4.59,85.09,19.0,304.8,6.68,4.0,851,31.32891067,0,3,6,0
2015,232,23.0,81,1.9304,113.8516849,4.79,88.9,20.0,304.8,7.32,4.57,837,30.55236574,1,0,14,0
2015,778,20.0,40,1.905,126.5522712,4.76,82.55,32.0,304.8,7.44,4.55,832,34.87225115,0,2,2,0
2015,420,22.0,164,1.8542,92.98643585,4.45,99.06,19.0,317.5,6.7,3.97,872,27.04621202,0,1,1,0
2015,606,22.0,150,1.8542,107.0477993,4.68,96.52,20.0,314.96,6.78,4.15,876,31.136127,0,3,8,0
2015,743,22.0,21,1.9558,144.695966,5.25,68.58,25.0,261.62,7.91,4.78,936,37.8274913,0,2,3,0
2015,571,20.0,118,2.0066,118.3876086,4.83,95.25,26.0,307.34,7.53,4.5,926,29.40252528,1,0,14,0
2015,991,21.0,87,1.7526,79.83225712,4.46,85.09,15.0,304.8,6.81,4.2,905,25.99038984,0,1,1,0
2015,976,21.0,10,1.8542,96.16158244,4.43,104.14,23.0,332.74,6.98,4.06,914,27.96974121,1,0,15,0
2015,64,22.0,81,1.905,121.1091628,4.79,87.63,27.0,289.56,7.17,4.25,937,33.37236938,0,2,2,0
2015,78,21.0,116,2.0066,132.448972,5.06,86.36,24.0,297.18,7.57,4.53,966,32.89477924,0,2,2,0
2015,821,22.0,135,1.7526,98.42954429,4.61,86.36,17.0,294.64,7.0,4.18,984,32.04496929,1,0,11,0
2015,117,23.0,114,1.9812,114.3052772,4.8,83.82,14.0,294.64,6.85,4.32,982,29.12122519,1,0,14,0
2015,1093,21.0,37,2.032,161.0252914,5.21,59.69,20.0,246.38,8.23,4.78,1002,38.99839075,1,4,7,0
2015,436,21.0,83,1.905,122.9235323,4.79,97.79,19.0,299.72,7.08,4.05,1010,33.87232997,0,2,2,0
2015,1108,21.0,157,1.8288,88.45051215,4.6,92.71,15.0,314.96,6.97,3.96,1034,26.44648303,0,1,1,0
2015,780,22.0,178,1.9304,139.2528576,5.2,74.93,31.0,287.02,7.56,4.58,1029,37.36882981,1,4,7,0
2015,1066,23.0,131,1.9558,139.2528576,5.09,78.74,25.0,287.02,7.9,4.66,1027,36.40451357,1,4,9,0
2015,874,23.0,117,1.9558,111.583723,4.72,91.44,22.0,307.34,7.28,4.28,1037,29.17104345,0,2,2,0
2015,684,23.0,97,1.8542,89.35769689,4.42,105.41,7.0,327.66,6.66,4.15,1098,25.99075008,1,0,15,0
2015,707,20.0,68,1.8542,102.965468,4.55,91.44,24.0,307.34,7.14,4.2,1093,29.94873233,0,3,8,0
2015,34,21.0,53,1.9304,139.2528576,4.98,77.47,30.0,274.32,7.33,4.47,1081,37.36882981,1,4,7,0
2015,585,23.0,51,1.8288,112.0373154,5.02,80.01,30.0,279.4,7.24,4.33,1106,33.49887851,1,0,4,0
2015,379,21.0,118,1.9812,153.3142211,5.27,81.28,26.0,276.86,7.95,4.79,1076,39.05942109,1,4,9,0
2015,660,23.0,164,1.778,88.45051215,4.51,83.82,10.0,287.02,6.97,4.26,1100,27.9792996,1,0,15,0
2015,509,24.0,2,1.8034,115.212462,4.94,85.09,23.0,289.56,7.56,4.4,1126,35.42544599,1,0,4,0
2015,58,22.0,10,1.9304,144.2423737,5.02,78.74,20.0,256.54,7.5,4.57,1123,38.7077781,0,2,3,0
2015,1088,22.0,181,1.8288,95.2543977,4.41,96.52,16.0,309.88,6.96,4.08,1144,28.48082788,1,0,15,0
2015,561,20.0,164,1.9558,151.953444,5.32,67.31,26.0,241.3,8.09,4.89,1116,39.72479494,1,4,7,0
2015,55,23.0,16,1.8796,138.7992652,5.5,68.58,29.0,243.84,7.66,4.58,1140,39.28767191,1,4,0,0
2015,384,21.0,114,1.9558,107.5013917,4.49,85.09,13.0,302.26,6.89,4.45,1112,28.10381015,1,0,15,0
2015,896,22.0,88,1.9558,122.9235323,4.74,86.36,24.0,307.34,7.07,4.28,1149,32.13558038,0,2,2,0
2015,715,21.0,170,1.778,90.718474,4.57,83.82,21.0,276.86,6.95,4.4,1166,28.69671754,0,1,13,0
2015,531,21.0,33,1.7272,83.91458845,4.56,93.98,10.0,292.1,7.17,4.32,1157,28.1288651,1,0,15,0
2016,142,23.0,151,1.8034,89.35769689,4.37,77.47,18.0,299.72,6.85,4.19,18,27.47564118,0,1,1,0
2016,237,21.0,50,1.9558,138.7992652,5.32,66.04,22.0,261.62,7.88,4.59,31,36.28593209,1,4,9,0
2016,470,21.0,127,1.8288,82.55381134,4.65,90.17,6.0,299.72,7.44,4.43,36,24.68338416,0,1,1,0
2016,425,22.0,89,1.8796,136.9848957,5.33,72.39,24.0,243.84,7.52,4.69,25,38.77410757,1,4,0,0
2016,87,21.0,142,1.9304,115.212462,4.72,83.82,19.0,297.18,7.0,4.32,50,30.91753345,1,0,14,0
2016,670,20.0,37,1.8288,95.70799007,4.62,96.52,17.0,335.28,7.09,4.38,38,28.61645087,0,1,13,0
2016,213,22.0,24,1.8542,93.44002822,4.53,93.98,10.0,330.2,6.76,4.2,89,27.17814476,1,0,15,0
2016,799,23.0,48,1.905,124.7379018,4.73,88.9,30.0,276.86,7.67,4.52,102,34.37229056,0,2,2,0
2016,1051,21.0,145,1.7526,83.00740371,4.46,87.63,9.0,299.72,6.8,3.93,88,27.02409852,0,1,1,0
2016,683,22.0,73,1.778,97.52235955,4.56,95.25,18.0,307.34,6.97,4.28,100,30.84897135,1,0,11,0
2016,154,24.0,11,1.9812,129.2738255,4.87,76.2,25.0,281.94,7.03,4.25,80,32.93471897,0,2,2,0
2016,1155,21.0,83,1.905,137.4384881,5.0,77.47,28.0,279.4,7.57,4.53,98,37.87201469,0,2,3,0
2016,29,23.0,97,1.9812,141.5208194,5.22,74.93,27.0,254.0,7.94,4.72,97,36.05485024,1,4,9,0
2016,803,21.0,169,1.8542,87.54332741,4.49,96.52,16.0,314.96,7.03,4.09,113,25.46301912,0,1,1,0
2016,15,21.0,113,1.905,136.5313034,5.17,68.58,21.0,251.46,8.06,4.79,136,37.6220344,0,2,3,0
2016,1122,21.0,73,1.9304,146.5103355,5.33,74.93,26.0,264.16,7.82,4.76,161,39.31639097,0,2,3,0
2016,100,23.0,94,1.9304,114.7588696,4.74,88.9,23.0,314.96,7.1,4.33,191,30.79581088,1,0,14,0
2016,311,21.0,178,1.8542,92.53284348,4.64,90.17,14.0,312.42,6.98,4.15,172,26.91427927,0,1,1,0
2016,516,22.0,130,1.8542,95.70799007,4.5,91.44,16.0,314.96,6.91,4.21,169,27.83780846,0,1,1,0
2016,235,23.0,64,1.9304,136.5313034,5.02,64.77,16.0,279.4,7.32,4.58,197,36.63849437,1,4,9,0
2016,863,22.0,178,1.8796,110.2229459,4.73,81.28,19.0,304.8,7.16,4.22,204,31.19903357,0,3,6,0
2016,340,22.0,181,1.8542,91.17206637,4.54,82.55,13.0,292.1,7.15,4.28,213,26.51848105,0,1,5,0
2016,598,22.0,37,1.905,129.2738255,4.93,81.28,23.0,294.64,7.31,4.56,199,35.62219204,0,2,2,0
2016,50,21.0,13,1.8542,141.0672271,5.05,69.85,31.0,287.02,8.05,4.82,240,41.03108262,0,2,3,0
2016,1110,21.0,119,1.8542,89.35769689,4.58,86.36,11.0,302.26,6.9,4.35,225,25.99075008,1,0,15,0
2016,411,22.0,115,1.9304,123.830717,4.63,90.17,20.0,307.34,7.26,4.5,266,33.23026233,0,2,2,0
2016,580,22.0,182,1.8542,110.6765383,4.76,85.09,22.0,281.94,7.11,4.3,283,32.19158894,0,3,8,0
2016,1015,23.0,13,1.9812,142.8815966,5.27,68.58,30.0,254.0,7.88,4.66,288,36.40153149,1,4,9,0
2016,177,22.0,118,2.0066,125.6450865,4.84,72.39,21.0,289.56,7.27,4.37,274,31.20497894,0,2,2,0
2016,62,22.0,123,1.8034,87.08973504,4.33,88.9,19.0,292.1,7.03,4.19,331,26.77828988,0,1,1,0
2016,763,20.0,97,1.8796,141.0672271,5.03,74.93,25.0,276.86,7.53,4.52,305,39.92962733,0,2,3,0
2016,654,22.0,16,1.8796,91.62565874,4.61,101.6,16.0,320.04,6.58,3.85,358,25.9349991,0,1,5,0
2016,57,22.0,97,1.8542,107.9549841,4.81,86.36,30.0,302.26,7.28,4.32,372,31.39999249,1,0,4,0
2016,240,22.0,89,1.9304,138.7992652,5.11,83.82,33.0,276.86,7.5,4.65,366,37.24710723,1,4,7,0
2016,72,23.0,118,1.9304,125.6450865,4.81,77.47,28.0,276.86,7.63,4.39,415,33.71715263,0,2,3,0
2016,0,20.0,2,1.9304,139.2528576,5.2,66.04,22.0,269.24,7.8,4.74,391,37.36882981,0,2,3,0
2016,836,22.0,141,1.8796,98.42954429,4.65,96.52,22.0,322.58,6.93,4.18,401,27.86086537,0,1,13,0
2016,459,23.0,83,1.9812,139.2528576,5.13,63.5,23.0,269.24,7.63,4.63,399,35.47704815,1,4,0,0
2016,1052,22.0,113,2.0066,140.6136347,5.23,73.66,20.0,256.54,7.7,4.76,380,34.92253961,1,4,9,0
2016,576,22.0,174,1.9304,137.8920805,5.18,78.74,28.0,276.86,7.64,4.77,409,37.00366209,1,4,9,0
2016,546,21.0,58,1.9812,136.5313034,4.94,80.01,31.0,292.1,7.7,4.44,432,34.78368565,1,4,9,0
2016,118,22.0,142,1.8796,107.5013917,4.71,72.39,22.0,287.02,6.98,4.2,451,30.42868707,0,3,6,0
2016,339,21.0,110,1.9812,134.2633415,4.87,82.55,30.0,289.56,7.26,4.38,453,34.20588356,0,2,2,0
2016,1097,22.0,19,1.8542,85.27536556,4.42,97.79,11.0,314.96,6.6,4.22,458,24.80335541,1,0,15,0
2016,144,23.0,113,1.8542,91.17206637,4.5,88.9,17.0,312.42,6.65,4.07,494,26.51848105,1,0,15,0
2016,864,22.0,111,1.9304,135.6241186,5.22,71.12,28.0,246.38,7.57,4.72,483,36.39504922,1,4,0,0
2016,269,21.0,26,1.905,148.324705,5.33,74.93,30.0,251.46,7.9,4.71,504,40.87177823,0,2,3,0
2016,1146,21.0,111,1.8288,84.36818082,4.32,85.09,10.0,320.04,6.93,4.27,477,25.22587612,1,0,15,0
2016,958,22.0,2,1.9304,141.0672271,5.03,76.2,26.0,261.62,7.58,4.59,516,37.8557201,1,4,0,0
2016,473,21.0,150,1.905,137.4384881,5.02,81.28,24.0,287.02,8.28,4.82,533,37.87201469,0,2,3,0
2016,84,23.0,59,1.8796,135.1705263,5.36,69.85,29.0,251.46,7.52,4.53,547,38.26054323,1,4,0,0
2016,1163,20.0,78,1.8796,114.3052772,4.75,87.63,26.0,299.72,7.35,4.5,557,32.35455334,0,2,2,0
2016,507,21.0,40,1.8542,94.80080533,4.41,105.41,14.0,342.9,6.94,4.18,551,27.57394298,0,1,1,0
2016,1003,21.0,111,1.8542,132.9025644,5.07,76.2,21.0,259.08,7.44,4.5,561,38.65629327,0,2,3,0
2016,212,21.0,88,1.9812,140.6136347,5.03,62.23,26.0,269.24,7.44,4.62,576,35.8237294,0,2,3,0
2016,417,22.0,86,1.8034,90.26488163,4.49,100.33,15.0,314.96,7.08,4.05,593,27.7545817,0,1,1,0
2016,279,23.0,170,1.905,106.594207,4.74,104.14,14.0,294.64,7.04,4.38,601,29.37268466,0,2,2,0
2016,272,22.0,47,1.8034,87.54332741,4.49,83.82,17.0,335.28,7.18,4.33,597,26.91776014,0,1,1,0
2016,584,20.0,113,1.9558,122.0163475,4.86,81.28,24.0,304.8,6.89,4.21,950,31.89841743,0,2,2,0
2016,1059,22.0,136,1.9558,110.6765383,4.71,77.47,18.0,292.1,6.88,4.31,616,28.93388049,1,0,14,0
